link,heading1,description,day dress,category,price,color,Bottom part material,Contains non-textile parts of animal origin,Fabric,Sheer,Outer fabric material,Lining,Care instructions,Collar,Cut,Pockets,Fastening,Neckline,Pattern,Details,Article number,Length,Sleeve length,Total length,Fit,Our model's height,Back width,Sleeve length,Jacket length,Top part material,Filling,Insert material,Sleeves material,Back material,Middle part material,Outer leg length,Licensed characters,Front material,Sport,,,,,,,,,,,,,,,,,
https://www.zalando.co.uk/alice-olivia-kyrie-combo-tuxedo-dress-day-dress-blackoff-white-a2n21g008-q11.html,Alice + Olivia,KYRIE COMBO TUXEDO DRESS , Day dress,summer-dresses,Â£450.00,video overlay,--,--,--,--,100% polyester,"94% polyester, 6% elastane",Dry clean only,Lapel collar,--,--,Button,--,--,"Inseam pockets, button row, shoulder pads, slip",A2N21G008-Q11,Extra short,"23.5 "" (Size 8)","32.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/missguided-petite-ruched-bust-dress-floral-day-dress-yellow-m0v21c0k6-e11.html,Missguided Petite,RUCHED BUST DRESS FLORAL , Day dress,summer-dresses,Â£25.99,yellow,--,--,--,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Zip,Square neck,Floral,Slip,M0V21C0K6-E11,Extra short,Elbow length,"28.5 "" (Size 8)",Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mamalicious-mlcorella-dress-day-dress-zephyr-m6429f18h-j11.html,MAMALICIOUS,MLCORELLA DRESS , Day dress,summer-dresses,Â£33.99,zephyr,--,--,Velvet/velour,--,100% viscose,--,"Machine wash at 30Â°C, A shrinkage of up to 5% may occur, Machine wash on gentle cycle",--,--,--,--,Crew neck,Plain,--,M6429F18H-J11,Short,"23.0 "" (Size 8)","35.5 "" (Size 8)",Loose Fit,"Our model is 5' 11""  tall and is wearing size 8","14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mos-mosh-shea-zebra-dress-day-dress-incense-mx921c01h-b11.html,Mos Mosh,SHEA ZEBRA DRESS , Day dress,summer-dresses,Â£119.99,incense,--,--,Satin,--,100% viscose,100% polyester,--,--,--,--,--,Low-cut v-neck,Animal print,Belt included,MX921C01H-B11,Knee-length,Sleeveless,"42.5 "" (Size S)",Regular Fit,--,"14.5 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/calvin-klein-jeans-off-shoulder-floral-dress-day-dress-blackwhite-c1821c05l-q11.html,Calvin Klein Jeans,OFF SHOULDER FLORAL DRESS , Day dress,summer-dresses,Â£79.99,black/white,--,--,--,--,100% viscose,100% viscose,Hand wash only,--,--,--,Zip,--,Floral,Inseam pockets,C1821C05L-Q11,Extra short,Sleeveless,"27.0 "" (Size S)",--,"Our model is 5' 10""  tall and is wearing size S","14.0 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/marc-cain-day-dress-brown-m4r21c06f-o11.html,Marc Cain,Day dress,,summer-dresses,Â£284.99,brown,--,--,Jersey,--,"70% viscose, 30% polyester",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Zip neck,--,--,--,--,Animal print,--,M4R21C06F-O11,Short,"23.0 "" (Size 10)","38.0 "" (Size 10)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 10",--,--,--,--,--,"95% viscose, 5% elastane",--,"45% polyamide, 40% cotton, 15% elastane",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mamalicious-mlmilana-tess-woven-dress-day-dress-light-blue-m6429f10u-k11.html,MAMALICIOUS,MLMILANA TESS WOVEN DRESS , Day dress,summer-dresses,Â£43.99,light blue,--,--,--,--,100% cotton,--,"Machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,--,Cache-coeur,--,"Bust darts, bow",M6429F10U-K11,Short,Sleeveless,"34.5 "" (Size 8)",Regular Fit,--,"14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mamalicious-lucia-dress-day-dress-nutria-m6429f0u6-n11.html,MAMALICIOUS,LUCIA DRESS , Day dress,summer-dresses,Â£35.99,nutria,--,--,Sweat,--,"95% cotton, 5% elastane",--,Machine wash at 40Â°C,--,--,--,--,Crew neck,--,Elasticated waist,M6429F0U6-N11,Knee-length,"24.5 "" (Size 8)","35.5 "" (Size 8)",Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/superdry-pride-day-dress-soft-pink-su221c0oz-j11.html,Superdry,Day dress,,summer-dresses,Â£59.99,soft pink,--,--,--,--,"73% cotton, 27% polyester",--,--,Hood,--,Hoodie pocket,--,--,Plain,Embroidery,SU221C0OZ-J11,Short,Long,--,Regular Fit,--,--,--,--,--,--,--,--,"73% cotton, 27% polyester",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/superdry-pride-day-dress-soft-pink-su221c0oz-j11.html,Superdry,Day dress,,summer-dresses,Â£59.99,glacier grey marl,--,--,--,--,"73% cotton, 27% polyester",--,--,Hood,--,Hoodie pocket,--,--,Plain,Embroidery,SU221C0OZ-J11,Short,Long,--,Regular Fit,--,--,--,--,--,--,--,--,"73% cotton, 27% polyester",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ivy-and-oak-balloon-flower-day-dress-black-iv321c09v-q11.html,IVY & OAK,BALLOON FLOWER , Day dress,summer-dresses,Â£209.99,black,--,--,--,--,100% cotton,100% viscose,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Standing collar,--,--,Button,--,Plain,"Slip, Crochet Detailing",IV321C09V-Q11,Short,"19.5 "" (Size 8)","34.0 "" (Size 8)",Loose Fit,--,"13.0 "" (Size 8)",--,--,--,--,100% polyester,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ivy-and-oak-balloon-flower-day-dress-black-iv321c09v-q11.html,IVY & OAK,BALLOON FLOWER , Day dress,summer-dresses,Â£209.99,smoked sapphire,--,--,--,--,100% cotton,100% viscose,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Standing collar,--,--,Button,--,Plain,"Slip, Crochet Detailing",IV321C09V-Q11,Short,"19.5 "" (Size 8)","34.0 "" (Size 8)",Loose Fit,--,"13.0 "" (Size 8)",--,--,--,--,100% polyester,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ivy-and-oak-balloon-flower-day-dress-black-iv321c09v-q11.html,IVY & OAK,BALLOON FLOWER , Day dress,summer-dresses,Â£209.99,snow white,--,--,--,--,100% cotton,100% viscose,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Standing collar,--,--,Button,--,Plain,"Slip, Crochet Detailing",IV321C09V-Q11,Short,"19.5 "" (Size 8)","34.0 "" (Size 8)",Loose Fit,--,"13.0 "" (Size 8)",--,--,--,--,100% polyester,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mamalicious-mltajo-wrap-dress-day-dress-navy-blazersmall-flowers-m6429f0zg-k11.html,MAMALICIOUS,NURSING DRESS , Day dress,summer-dresses,Â£43.99,navy blazer/small flowers,--,--,--,--,100% polyester,--,"Machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Button,Cache-coeur,Floral,Bow,M6429F0ZG-K11,Knee-length,Short,"39.5 "" (Size 8)",Regular Fit,--,"14.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/love-moschino-day-dress-yellow-lo921c07b-e11.html,Love Moschino,Day dress,,summer-dresses,Â£184.99,yellow,--,--,Sweat,--,100% cotton,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Hood,--,--,--,--,--,--,LO921C07B-E11,Short,"27.5 "" (Size 8)","35.5 "" (Size 8)",Loose Fit,"Our model is 5' 11""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lascana-midikleid-day-dress-braunapricot-l8321c00o-t11.html,LASCANA,MIDIKLEID , Day dress,summer-dresses,Â£59.99,braun/apricot,--,--,--,--,100% viscose,--,--,--,--,--,--,Crew neck,Floral,Bow,L8321C00O-T11,Calf-length,"20.5 "" (Size 8)","47.5 "" (Size 8)",Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lascana-midikleid-day-dress-braunapricot-l8321c00o-t11.html,LASCANA,MIDIKLEID , Day dress,summer-dresses,Â£59.99,schwarz/weiÃŸ,--,--,--,--,100% viscose,--,--,--,--,--,--,Crew neck,Floral,Bow,L8321C00O-T11,Calf-length,"20.5 "" (Size 8)","47.5 "" (Size 8)",Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/superdry-isabella-funnel-day-dress-dark-charcoal-marl-su221c0lz-c11.html,Superdry,ISABELLA FUNNEL , Day dress,summer-dresses,Â£45.49,dark charcoal marl,--,--,--,--,"53% polyester, 23% nylon, 22% wool, 2% elastane",--,"Do not tumble dry, Do not bleach",--,--,--,--,--,--,--,SU221C0LZ-C11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/superdry-isabella-funnel-day-dress-dark-charcoal-marl-su221c0lz-c11.html,Superdry,ISABELLA FUNNEL , Day dress,summer-dresses,Â£45.49,soft caramel marl,--,--,--,--,"53% polyester, 23% nylon, 22% wool, 2% elastane",--,"Do not tumble dry, Do not bleach",--,--,--,--,--,--,--,SU221C0LZ-C11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/nikkie-snow-leopard-dress-day-dress-creamblack-nio21c01r-b11.html,NIKKIE,SNOW LEOPARD DRESS , Day dress,summer-dresses,Â£129.99,cream/black,--,--,--,--,100% polyester,100% viscose,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Turn-down collar,--,--,Button,--,Animal print,"Elasticated waist, bust darts",NIO21C01R-B11,Short,"25.0 "" (Size 8)","34.5 "" (Size 8)",Regular Fit,--,"14.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/calvin-klein-jeans-floral-dress-day-dress-black-c1821c07h-q11.html,Calvin Klein Jeans,FLORAL DRESS , Day dress,summer-dresses,Â£89.99,black,--,--,--,--,100% viscose,--,Hand wash only,Mandarin collar,--,--,Zip,--,Floral,--,C1821C07H-Q11,Short,"24.0 "" (Size S)","32.5 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S","14.0 "" (Size S)",--,--,--,--,--,"92% polyamide, 8% elastane",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/sixth-june-essential-corset-dress-day-dress-blac-sib21c00a-q11.html,Sixth June,ESSENTIAL CORSET DRESS , Day dress,summer-dresses,Â£29.99,blac,--,--,Sweat,--,100% polyester,--,Machine wash at 30Â°C,--,--,--,--,Crew neck,Print,--,SIB21C00A-Q11,Extra short,Short,"29.5 "" (Size S)",Slim Fit,"Our model is 5' 10""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/alice-olivia-janis-raglan-day-dress-dream-castle-a2n21c006-t11.html,Alice + Olivia,JANIS RAGLAN  , Day dress,summer-dresses,Â£395.00,dream castle,--,--,--,--,"97% cotton, 3% elastane",--,--,Standing collar,--,--,Button,--,Floral,Belt included,A2N21C006-T11,Extra short,"22.0 "" (Size 8)","34.5 "" (Size 8)",Regular Fit,--,"16.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/jordan-shirt-dress-wild-violetpinksiclehyper-pink-joc21c002-i11.html,Jordan,DRESS , Day dress,summer-dresses,Â£50.99,wild violet/pinksicle/hyper pink,--,--,Jersey,--,100% polyester,--,Machine wash at 30Â°C,--,--,--,--,Crew neck,Plain,"Inseam pockets, embroidery",JOC21C002-I11,Short,Long,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/jordan-shirt-dress-wild-violetpinksiclehyper-pink-joc21c002-i11.html,Jordan,DRESS , Day dress,summer-dresses,Â£50.99,black/university red,--,--,Jersey,--,100% polyester,--,Machine wash at 30Â°C,--,--,--,--,Crew neck,Plain,"Inseam pockets, embroidery",JOC21C002-I11,Short,Long,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mamalicious-mlphina-tess-woven-dress-day-dress-black-m6429f0zl-q11.html,MAMALICIOUS,MLPHINA TESS WOVEN DRESS , Day dress,summer-dresses,Â£43.99,black,--,--,--,--,100% viscose,--,"Machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Laces,Cache-coeur,Floral,Belt included,M6429F0ZL-Q11,Knee-length,"25.0 "" (Size 8)","37.5 "" (Size 8)",Regular Fit,--,"15.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/cartoon-wrap-leo-print-dress-day-dress-roseblack-c0421c05s-b11.html,Cartoon,WRAP LEO PRINT DRESS , Day dress,summer-dresses,Â£64.99,rosÃ©/black,--,--,--,--,"95% polyester, 5% elastane",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,--,Cache-coeur,Animal print,--,C0421C05S-B11,Knee-length,Extra short,"38.0 "" (Size 10)",Fitted waist,"Our model is 5' 10""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/only-carmakoma-cartyras-dress-day-dress-kalamata-ona21c0cr-n11.html,ONLY Carmakoma,CARTYRAS DRESS , Day dress,summer-dresses,Â£34.84,kalamata,--,--,--,Semi-sheer,100% viscose,100% polyester,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Button,Crew neck,Plain,Crochet Detailing,ONA21C0CR-N11,Knee-length,"20.0 "" (Size 16)","38.0 "" (Size 16)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 16","16.5 "" (Size 16)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/roksanda-rima-dress-day-dress-light-fluro-orange-r9821c01v-h11.html,Roksanda,RIMA DRESS , Day dress,summer-dresses,Â£750.00,video overlay,--,--,--,--,100% cotton,--,"Do not tumble dry, machine wash at 30Â°C",Standing collar,--,--,Zip,--,Plain,--,R9821C01V-H11,Short,Sleeveless,"39.0 "" (Size 10)",Oversized,"Our model is 5' 11""  tall and is wearing size 10","16.0 "" (Size 10)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ioana-ciolacu-daisy-dress-day-dress-grey-io021c003-c11.html,Ioana Ciolacu,DAISY DRESS , Day dress,summer-dresses,Â£145.00,grey,--,--,Sweat,--,"65% polyester, 35% cotton",--,Hand wash only,--,--,--,--,Crew neck,Marl,--,IO021C003-C11,Knee-length,Extra short,"40.5 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/patrizia-pepe-abito-dress-day-dress-pink-sea-p1421c0j2-j11.html,Patrizia Pepe,ABITO DRESS , Day dress,summer-dresses,Â£274.99,pink sea ,--,--,--,--,"86% polyester, 14% elastane",--,Hand wash only,--,--,--,Zip,Crew neck,Floral,--,P1421C0J2-J11,Calf-length,"29.0 "" (Size 10)","48.5 "" (Size 10)",Slim Fit,--,"16.0 "" (Size 10)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ragwear-mascarpone-day-dress-indigo-r5921c08p-k11.html,Ragwear,MASCARPONE , Day dress,summer-dresses,Â£43.99,indigo,--,--,--,--,100% viscose,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,--,Crew neck,Plain,--,R5921C08P-K11,Knee-length,Extra short,"40.0 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S","15.0 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ragwear-mascarpone-day-dress-indigo-r5921c08p-k11.html,Ragwear,MASCARPONE , Day dress,summer-dresses,Â£43.99,black,--,--,--,--,100% viscose,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,--,Crew neck,Plain,--,R5921C08P-K11,Knee-length,Extra short,"40.0 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S","15.0 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ragwear-mascarpone-day-dress-indigo-r5921c08p-k11.html,Ragwear,MASCARPONE , Day dress,summer-dresses,Â£43.99,chili red,--,--,--,--,100% viscose,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,--,Crew neck,Plain,--,R5921C08P-K11,Knee-length,Extra short,"40.0 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S","15.0 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/superdry-day-dress-downhill-navy-su221c0lq-k11.html,Superdry,Day dress,,summer-dresses,Â£41.99,downhill navy,--,--,--,--,"80% cotton, 20% polyester",--,--,Hood,--,--,--,--,--,--,SU221C0LQ-K11,--,Long,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/superdry-day-dress-downhill-navy-su221c0lq-k11.html,Superdry,Day dress,,summer-dresses,Â£41.99,enamel green,--,--,--,--,"80% cotton, 20% polyester",--,--,Hood,--,--,--,--,--,--,SU221C0LQ-K11,--,Long,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/twinset-dress-day-dress-multi-coloured-tw321c07z-t11.html,TWINSET,DRESS , Day dress,summer-dresses,Â£254.99,multi-coloured,--,--,Chiffon,--,100% viscose,100% polyester,Dry clean only,--,--,--,--,Crew neck,Floral,"Belt included, slip",TW321C07Z-T11,Knee-length,Elbow length,"37.5 "" (Size 10)",Regular Fit,--,"14.5 "" (Size 10)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vero-moda-curve-vmheya-dress-day-dress-buckthorn-brownpink-peacock-vee21c040-o11.html,Vero Moda Curve,VMHEYA DRESS , Day dress,summer-dresses,Â£34.99,buckthorn brown/pink peacock,--,--,Jersey,--,"50% cotton, 50% modal",--,Machine wash at 40Â°C,--,--,--,--,Crew neck,Striped,--,VEE21C040-O11,Knee-length,Elbow length,"40.0 "" (Size 14-16)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 14-16",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/marc-opolo-dress-feminine-style-day-dress-multi-ma321c0nb-q11.html,Marc O'Polo,DRESS FEMININE STYLE , Day dress,summer-dresses,Â£174.99,multi,--,Yes,--,--,100% cotton,100% polyester,"Do not tumble dry, machine wash at 30Â°C",--,--,--,Button,Crew neck,Floral,"Zip fastening, bust darts, slip",MA321C0NB-Q11,Calf-length,Long,--,Regular Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vero-moda-curve-vmlya-34-above-knee-dress-day-dress-mustard-vee21c03z-o11.html,Vero Moda Curve,VMLYA 3/4 ABOVE KNEE DRESS , Day dress,summer-dresses,Â£34.99,mustard,--,--,--,--,100% polyester,--,--,Volant collar,--,--,Laces,--,Floral,Bust darts,VEE21C03Z-O11,Short,"17.5 "" (Size 18)","41.5 "" (Size 18)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 18","17.5 "" (Size 18)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/polo-ralph-lauren-long-sleeve-day-dress-day-dress-army-olive-po221c09i-n11.html,Polo Ralph Lauren,HYBRID SWEATER,PLEATED MIDI DRESS ,summer-dresses,Â£349.99,army olive,100% polyester,--,Knit,--,"70% cotton, 20% silk, 10% cashmere",--,Hand wash only,--,--,--,--,Henley,Plain,--,PO221C09I-N11,Calf-length,"27.5 "" (Size S)","53.0 "" (Size S)",Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/drykorn-tamasha-day-dress-braun-dr221c03k-o11.html,DRYKORN,TAMASHA , Day dress,summer-dresses,Â£129.99,braun,--,--,--,--,"70% cupro, 30% cotton",--,Hand wash only,--,--,--,--,Crew neck,Animal print,Inseam pockets,DR221C03K-O11,Calf-length,Elbow length,--,Loose Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/pieces-petite-pckadence-belt-dress-day-dress-black-pit21c044-q11.html,Pieces Petite,PCKADENCE BELT DRESS , Day dress,summer-dresses,Â£30.99,black,--,--,Sweat,--,"60% cotton, 40% polyester",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Standing collar,--,--,--,--,Plain,Belt included,PIT21C044-Q11,Short,"23.5 "" (Size S)","34.5 "" (Size S)",Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/hugo-komerla-day-dress-open-miscellaneous-hu721c0cf-q11.html,HUGO,KOMERLA , Day dress,summer-dresses,Â£269.99,open miscellaneous,--,--,--,--,100% polyester,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Zip,Crew neck,Print,Bust darts,HU721C0CF-Q11,Calf-length,"23.5 "" (Size 8)","54.0 "" (Size 8)",Fitted waist,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/mamalicious-mletta-short-dress-jersey-dress-parchment-m6429f0ua-b11.html,MAMALICIOUS,MLETTA SHORT DRESS , Day dress,summer-dresses,Â£34.99,parchment,--,--,Velvet/velour,--,"70% cotton, 25% polyester, 5% elastane",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,--,Crew neck,Plain,Belt included,M6429F0UA-B11,Knee-length,Short,"36.5 "" (Size 8)",Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
